URL,İlan No,İlan Tarihi,İlçe,İl,Fiyat,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş,Araç Durumu,Ort. Yakıt Tüketimi,Yakıt Deposu,Takasa Uygun,Kimden
"https://www.arabam.com/ilan/sahibinden-satilik-alfa-romeo-146-1-6-l/sahibinden-alfa-romeo-146-1-6-l-1996-model/35148466","35148466",26 Kasım 2025,"Urla","İzmir","160.000 TL","Alfa Romeo","146","1.6 L","1996","264.000 km","Düz","LPG & Benzin","Hatchback/5","Yeşil (metalik)","1596 cc","103 hp","Önden Çekiş","İkinci El",,"51 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-symbol-0-9-tce-joy/sahibinden-renault-symbol-0-9-tce-joy-2020-model/35148309","35148309",26 Kasım 2025,"Çiğli","İzmir","835.000 TL","Renault","Symbol","0.9 TCe Joy","2020","19.000 km","Düz","Benzin","Sedan","Beyaz","898 cc","90 hp","Önden Çekiş","İkinci El","5,1 lt","50 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-talisman-1-6-dci-icon/emsalsiz/35147789","35147789",26 Kasım 2025,"Balçova","İzmir","1.620.000 TL","Renault","Talisman","1.6 dCi Icon","2018","134.000 km","Yarı Otomatik","Dizel","Sedan","Gri","1598 cc","160 hp","Önden Çekiş","İkinci El","4,4 lt","52 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-ford-fiesta-1-4-tdci-trend/sahibinden-ford-fiesta-1-4-tdci-trend-2011-model/35146433","35146433",26 Kasım 2025,"Bayraklı","İzmir","380.000 TL","Ford","Fiesta","1.4 TDCi Trend","2011","306.000 km","Düz","Dizel","Hatchback/5","Gri","1398 cc","70 hp","Önden Çekiş","İkinci El","4,2 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-dci-grandtour-authentique/2005-model-1-5-dizel-90-beygir-sw-hatasiz-boyasiz-degisensiz/35155234","35155234",26 Kasım 2025,"Konak","İzmir","525.000 TL","Renault","Megane","1.5 dCi Grandtour Authentique","2005","340.000 km","Düz","Dizel","Station wagon","Kırmızı","1401 - 1600 cm3","76 - 100 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-clio-1-5-dci-joy/sahibinden-renault-clio-1-5-dci-joy-2016-model/35145314","35145314",26 Kasım 2025,"Konak","İzmir","650.000 TL","Renault","Clio","1.5 dCi Joy","2016","245.000 km","Düz","Dizel","Hatchback/5","Beyaz","1461 cc","75 hp","Önden Çekiş","İkinci El","3,6 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-citroen-saxo-1-5d-sx/sahibinden-citroen-saxo-1-5d-sx-2000-model/31564949","31564949",26 Kasım 2025,"Karabağlar","İzmir","200.000 TL","Citroen","Saxo","1.5D SX","2000","255.000 km","Düz","Dizel","Hatchback/5","Yeşil (metalik)","1527 cc","58 hp","Önden Çekiş","İkinci El","5,2 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-mazda-323-1-6/sahibinden-mazda-323-1-6-1991-model-kilimasi-aktif/35144415","35144415",26 Kasım 2025,"Bornova","İzmir","180.000 TL","Mazda","323","1.6","1991","350.000 km","Otomatik","LPG & Benzin","Hatchback/3","Kırmızı","1597 cc","90 hp","Önden Çekiş","İkinci El",,,"Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-4-comfortline/sahibinden-volkswagen-polo-1-4-comfortline-2001-model/35145029","35145029",26 Kasım 2025,"Konak","İzmir","365.000 TL","Volkswagen","Polo","1.4 Comfortline","2001","214.000 km","Düz","Benzin","Hatchback/3","Gri","1390 cc","100 hp","Önden Çekiş","İkinci El","6,7 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-era-1-4-team/sahibinden-hyundai-accent-era-1-4-team-2010-model/35143808","35143808",26 Kasım 2025,"Dikili","İzmir","490.000 TL","Hyundai","Accent Era","1.4 Team","2010","148.666 km","Düz","LPG & Benzin","Sedan","Siyah","1399 cc","97 hp","Önden Çekiş","İkinci El","6,5 lt","45 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-clio-1-5-dci-sporttourer-joy/sahibinden-orijinal-renault-clio-1-5-dci-sporttourer-joy-2017-model/35171638","35171638",26 Kasım 2025,"Buca","İzmir","810.000 TL","Renault","Clio","1.5 dCi SportTourer Joy","2017","115.000 km","Düz","Dizel","Station wagon","Gri","1461 cc","75 hp","Önden Çekiş","İkinci El","3,6 lt","45 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-4/sahibinden-volkswagen-polo-1-4-2000-model/35143173","35143173",26 Kasım 2025,"Karşıyaka","İzmir","345.000 TL","Volkswagen","Polo","1.4","2000","246.000 km","Düz","LPG & Benzin","Hatchback/5","Beyaz","1390 cc","75 hp","Önden Çekiş","İkinci El","6,2 lt","45 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-clio-0-9-tce-touch/sahibinden-renault-clio-0-9-tce-touch-2020-model/35142249","35142249",26 Kasım 2025,"Buca","İzmir","885.000 TL","Renault","Clio","0.9 TCe Touch","2020","40.500 km","Düz","Benzin","Hatchback/5","Gri (titanyum)","898 cc","90 hp","Önden Çekiş","İkinci El","5 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-ford-fiesta-1-4-tdci-trend/sahibinden-ford-fiesta-1-4-tdci-trend-2010-model/32959481","32959481",26 Kasım 2025,"Çiğli","İzmir","414.000 TL","Ford","Fiesta","1.4 TDCi Trend","2010","261.000 km","Düz","Dizel","Hatchback/5","Gri","1398 cc","70 hp","Önden Çekiş","İkinci El","4,2 lt","45 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-peugeot-308-1-6-vti-comfort/sahibinden-peugeot-308-1-6-vti-comfort-2009-model/35142576","35142576",26 Kasım 2025,"Torbalı","İzmir","525.500 TL","Peugeot","308","1.6 VTi Comfort","2009","134.980 km","Düz","Benzin","Hatchback/5","Gri","1598 cc","122 hp","Önden Çekiş","İkinci El","6,7 lt","60 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-ford-taunus-2-0-gts/yeni-vize-nakit-satilik-sahibinden-ford-taunus-2-0-gts-sifir-motor-baski-balata-yeni-tatmin-edici/23222305","23222305",26 Kasım 2025,"Konak","İzmir","135.000 TL","Ford","Taunus","2.0 GTS","1993","261.000 km","Düz","LPG & Benzin","Sedan","Beyaz","1993 cc","101 hp","Arkadan İtiş","İkinci El",,"62 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-mercedes-benz-e-200/230-4-cekme-belgeli/35137758","35137758",26 Kasım 2025,"Foça","İzmir","250.000 TL","Mercedes - Benz","E","200","1978","369.000 km","Düz","LPG & Benzin","Sedan","Sarı",,,,"İkinci El",,,,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-opel-corsa-1-2-twinport-active/ilk-sahibinden-sadece-71-580-km-de-opel-corsa-1-2-twinport-active-2014-model/35136739","35136739",26 Kasım 2025,"Balçova","İzmir","799.000 TL","Opel","Corsa","1.2 Twinport Active","2014","71.580 km","Yarı Otomatik","Benzin","Hatchback/5","Gri (metalik)","1229 cc","85 hp","Önden Çekiş","İkinci El","5,1 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-dacia-sandero-0-9-tce-stepway/sahibinden-dacia-sandero-0-9-tce-stepway-2016-model/35136157","35136157",26 Kasım 2025,"Menemen","İzmir","650.000 TL","Dacia","Sandero","0.9 TCe Stepway","2016","192.000 km","Düz","LPG & Benzin","Hatchback/5","Kırmızı","898 cc","90 hp","Önden Çekiş","İkinci El","5,1 lt","50 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-tofas-sahin-1-6/sahibinden-tofas-sahin-1-6-1993-model/35136119","35136119",26 Kasım 2025,"Ödemiş","İzmir","320.000 TL","Tofaş","Şahin","1.6","1993","193.000 km","Düz","LPG & Benzin","Sedan","Beyaz","1581 cc","76 - 100 HP","Arkadan İtiş","İkinci El",,"52 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-honda-civic-1-6-elegance/sahibinden-honda-civic-1-6-elegance-2012-model-izmir-142-000-km-beyaz/35136126","35136126",26 Kasım 2025,"Aliağa","İzmir","1.095.000 TL","Honda","Civic","1.6 Elegance","2012","149.000 km","Otomatik","Benzin","Sedan","Beyaz","1595 cc","125 hp","Önden Çekiş","İkinci El","6,7 lt","50 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-fiat-linea-1-4-fire-active/sahibinden-fiat-linea-1-4-fire-active-2009-model/35132842","35132842",26 Kasım 2025,"Balçova","İzmir","450.000 TL","Fiat","Linea","1.4 Fire Active","2009","185.000 km","Düz","LPG & Benzin","Sedan","Gri","1368 cc","77 hp","Önden Çekiş","İkinci El","6,3 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-328i-standart/sahibinden-bmw-3-serisi-328i-standart-1998-model/35129270","35129270",26 Kasım 2025,"Çiğli","İzmir","490.000 TL","BMW","3 Serisi","328i Standart","1998","435.000 km","Otomatik","LPG & Benzin","Sedan","Yeşil","2793 cc","193 hp","Arkadan İtiş","İkinci El",,"64 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-alfa-romeo-giulietta-1-6-jtd-distinctive/sahibinden-alfa-romeo-giulietta-1-6-jtd-distinctive-2013-model/35125621","35125621",26 Kasım 2025,"Gaziemir","İzmir","850.000 TL","Alfa Romeo","Giulietta","1.6 JTD Distinctive","2013","145.500 km","Düz","Dizel","Hatchback/5","Beyaz","1598 cc","105 hp","Önden Çekiş","İkinci El","4,4 lt","60 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-clio-1-0-tce-evolution/serit-takipli-renault-clio-evolution-2023-model/35117127","35117127",26 Kasım 2025,"Menemen","İzmir","1.150.000 TL","Renault","Clio","1.0 TCe Evolution","2023","26.000 km","Otomatik","Benzin","Hatchback/5","Gri","999 cc","90 hp","Önden Çekiş","İkinci El","6 lt","42 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-4-comfortline/sahibinden-volkswagen-polo-1-4-comfortline-2004-model-329-000-km-kirmizi/35122610","35122610",26 Kasım 2025,"Çiğli","İzmir","370.000 TL","Volkswagen","Polo","1.4 Comfortline","2004","329.000 km","Düz","LPG & Benzin","Hatchback/5","Kırmızı","1390 cc","75 hp","Önden Çekiş","İkinci El","6,4 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-fiat-bravo-1-4-active/sahibinden-fiat-bravo-1-4-active-2009-model/35118018","35118018",26 Kasım 2025,"Buca","İzmir","380.000 TL","Fiat","Bravo","1.4 Active","2009","265.000 km","Düz","LPG & Benzin","Hatchback/5","Siyah","1368 cc","90 hp","Önden Çekiş","İkinci El","6,7 lt","58 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-tofas-sahin-5-vites/acil-satilik-92-sahin-hidrolik-direksiyonlu/35123687","35123687",26 Kasım 2025,"Bornova","İzmir","170.000 TL","Tofaş","Şahin","Şahin 5 Vites","1992","99.999 km","Düz","LPG & Benzin","Sedan","Bej","1581 cc","80 hp","Arkadan İtiş","İkinci El",,"52 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-opel-insignia-2-0-cdti-edition/sahibinden-opel-insignia-2-0-degisensiz-2011-model-izmir/35058794","35058794",26 Kasım 2025,"Karabağlar","İzmir","525.000 TL","Opel","Insignia","2.0 CDTI Edition","2011","320.000 km","Otomatik","Dizel","Station wagon","Beyaz","1956 cc","130 hp","Önden Çekiş","İkinci El","6,9 lt","70 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-peugeot-207-1-4-trendy/ilk-elden-90-binde-kirmizi-207/35124325","35124325",26 Kasım 2025,"Bornova","İzmir","550.000 TL","Peugeot","207","1.4 Trendy","2009","90.000 km","Düz","Benzin","Hatchback/5","Kırmızı","1360 cc","91 hp","Önden Çekiş","İkinci El","6,3 lt","50 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-r-9-1-4-broadway-rl/sahibinden-renault-r-9-1-4-broadway-rl-2000-model/35080095","35080095",26 Kasım 2025,"Bornova","İzmir","238.000 TL","Renault","R 9","1.4 Broadway RL","2000","233.000 km","Düz","LPG & Benzin","Sedan","Beyaz","1390 cc","83 hp","Önden Çekiş","İkinci El",,"47 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-5-crdi-vgt/sahibinden-hyundai-getz-1-5-crdi-vgt-2008-model/35122392","35122392",26 Kasım 2025,"Torbalı","İzmir","510.000 TL","Hyundai","Getz","1.5 CRDi VGT","2008","204.000 km","Düz","Dizel","Hatchback/5","Gri (Gümüş)","1493 cc","88 hp","Önden Çekiş","İkinci El","4,5 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-peugeot-208-1-2-puretech-allure/sahibinden-peugeot-208-1-2-puretech-allure-2024-model/35122007","35122007",26 Kasım 2025,"Karşıyaka","İzmir","1.380.000 TL","Peugeot","208","1.2 PureTech Allure","2024","40.000 km","Otomatik","Benzin","Hatchback/5","Beyaz",,,,"İkinci El",,,,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-citroen-c3-1-6-bluehdi-live/sahibinden-citroen-c3-1-6-bluehdi-live-2017-model/35121872","35121872",26 Kasım 2025,"Buca","İzmir","949.000 TL","Citroen","C3","1.6 BlueHDI Live","2017","75.000 km","Düz","Dizel","Hatchback/5","Gri","1560 cc","76 hp","Önden Çekiş","İkinci El","3,6 lt","42 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-peugeot-206-1-4-hdi-x-design/sahibinden-peugeot-206-1-4-hdi-x-design-2006-model/35121334","35121334",26 Kasım 2025,"Buca","İzmir","330.000 TL","Peugeot","206","1.4 HDi X-Design","2006","233.000 km","Düz","Dizel","Hatchback/5","Gri","1398 cc","69 hp","Önden Çekiş","İkinci El","4,3 lt","50 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-toyota-corolla-1-5-dream/sahibinden-toyota-corolla-1-5-dream-2021-model/35119621","35119621",26 Kasım 2025,"Buca","İzmir","1.450.000 TL","Toyota","Corolla","1.5 Dream","2021","97.000 km","Otomatik","Benzin","Sedan","Gri (Gümüş)","1490 cc","125 hp","Önden Çekiş","İkinci El","5,8 lt","50 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-4-dohc-ab-ac/sahibinden-hyundai-getz-1-4-dohc-ab-ac-2008-model/35120451","35120451",26 Kasım 2025,"Menemen","İzmir","465.000 TL","Hyundai","Getz","1.4 DOHC AB AC","2008","101.000 km","Düz","Benzin","Hatchback/5","Mavi","1399 cc","97 hp","Önden Çekiş","İkinci El","6 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-opel-astra-1-6-cdti-dynamic/degisensiz-orjinal-2019-cikisli-opel-astra-1-6-cdti-dynamic-2018-model/35167263","35167263",26 Kasım 2025,"Çiğli","İzmir","980.000 TL","Opel","Astra","1.6 CDTI Dynamic","2018","212.500 km","Otomatik","Dizel","Hatchback/5","Beyaz","1598 cc","136 hp","Önden Çekiş","İkinci El","4,6 lt","52 lt","-","Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-4-comfortline/2006-polo-otomatik-133-000/35216756","35216756",26 Kasım 2025,"Ödemiş","İzmir","695.000 TL","Volkswagen","Polo","1.4 Comfortline","2006","133.000 km","Otomatik","Benzin","Hatchback/5","Beyaz","1201 - 1400 cm3","76 - 100 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-2-tsi-midline-plus/2013-model-degisensiz-tramersiz-1-2-tsi-otomatik-125-000-km/35216371","35216371",26 Kasım 2025,"Buca","İzmir","1.065.000 TL","Volkswagen","Golf","1.2 TSi Midline Plus","2013","125.000 km","Yarı Otomatik","Benzin","Hatchback/5","Beyaz","1197 cc","105 hp","Önden Çekiş","İkinci El","4,8 lt","50 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-6-tdi-style/hatasiz-leon/35213419","35213419",26 Kasım 2025,"Kemalpaşa","İzmir","1.245.000 TL","Seat","Leon","1.6 TDI Style","2018","101.000 km","Otomatik","Dizel","Hatchback/5","Gri","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-mazda-3-1-6-touring/azim-den-2010-mazda3-110-000-km-otomatik-yetkili-servis-bakimli/35212407","35212407",26 Kasım 2025,"Buca","İzmir","825.000 TL","Mazda","3","1.6 Touring","2010","110.000 km","Otomatik","Benzin","Hatchback/5","Gri","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-easy/begoglu-otomotiv-2021-fiat-egea-1-4-benzin-easy-paket-yeni-kasa/35212186","35212186",26 Kasım 2025,"Buca","İzmir","675.000 TL","Fiat","Egea","1.4 Fire Easy","2021","184.000 km","Düz","Benzin","Sedan","Beyaz","1201 - 1400 cm3","76 - 100 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-3-multijet-easy-plus/hatasiz-degisensiz-tramersiz-2023/35211989","35211989",26 Kasım 2025,"Torbalı","İzmir","915.000 TL","Fiat","Egea","1.3 Multijet Easy Plus","2023","98.900 km","Düz","Dizel","Sedan","Mavi","1201 - 1400 cm3","76 - 100 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-comfort/emsalsiz-hatasiz-boyasiz-servisbakimli-dusuk-km/35211356","35211356",26 Kasım 2025,"Bornova","İzmir","1.089.000 TL","BMW","3 Serisi","320d Comfort","2011","199.000 km","Otomatik","Dizel","Sedan","Siyah","1801 - 2000 cm3","176 - 200 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/89-800-km-boyasiz-2022-3-20i-msport-m3-kltk-shadow-laser-19jant/35211345","35211345",26 Kasım 2025,"Gaziemir","İzmir","3.175.000 TL","BMW","3 Serisi","320i M Sport","2022","89.800 km","Otomatik","Benzin","Sedan","Mavi","1401 - 1600 cm3","151 - 175 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-2-0-tdi-quattro-sport/2018-audi-a5-2-0-tdi-quattro-cam-tavan-hafiza-servis-bakimli/35211260","35211260",26 Kasım 2025,"Bornova","İzmir","2.589.000 TL","Audi","A5","A5 Sportback 2.0 TDI Quattro Sport","2018","192.000 km","Otomatik","Dizel","Hatchback/5","Kırmızı","1801 - 2000 cm3","176 - 200 HP","4WD (Sürekli)","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambiente/lusso-car-scuba-blue-a3-sedan-cam-tavn-otomatik/35211154","35211154",26 Kasım 2025,"Buca","İzmir","1.045.000 TL","Audi","A3","A3 Sedan 1.6 TDI Ambiente","2014","268.000 km","Otomatik","Dizel","Sedan","Mavi","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-trendline/gercek-makam-araci-satilik-ozel-plaka/35180948","35180948",26 Kasım 2025,"Buca","İzmir","1.180.000 TL","Volkswagen","Passat","1.6 TDi BlueMotion Trendline","2016","253.000 km","Yarı Otomatik","Dizel","Sedan","Gri","1598 cc","120 hp","Önden Çekiş","İkinci El","4 lt","66 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-peugeot-301-1-6-hdi-active/hatasiz-tum-bakimlari-sifir-masrafsiz-tertemiz-aile-araci/35177777","35177777",26 Kasım 2025,"Menderes","İzmir","499.000 TL","Peugeot","301","1.6 HDi Active","2016","290.000 km","Düz","Dizel","Sedan","Beyaz","1560 cc","93 hp","Önden Çekiş","İkinci El","4,3 lt","50 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-sce-joy/camkiran-h2-gaziemir-den2022-renault-clio-1-0-sce-joy-65hp/35177554","35177554",26 Kasım 2025,"Gaziemir","İzmir","715.000 TL","Renault","Clio","1.0 SCe Joy","2022","79.470 km","Düz","Benzin","Hatchback/5","Beyaz","1200 cm3' e kadar","51 - 75 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Yetkili Bayiden"
"https://www.arabam.com/ilan/galeriden-satilik-honda-civic-1-6-elegance/camkiran-h2-gaziemir-den2021-honda-civic-1-6-elegance-otm/35177076","35177076",26 Kasım 2025,"Gaziemir","İzmir","1.495.000 TL","Honda","Civic","1.6 Elegance","2021","16.790 km","Otomatik","Benzin","Sedan","Beyaz","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Yetkili Bayiden"
"https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ti-vct-trend/2012-1-6-ti-vct-otomotik-powershift-trend-focus/35176797","35176797",26 Kasım 2025,"Buca","İzmir","685.000 TL","Ford","Focus","1.6 Ti-VCT Trend","2012","283.000 km","Yarı Otomatik","LPG & Benzin","Sedan","Gri","1596 cc","125 hp","Önden Çekiş","İkinci El","6 lt","55 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-ti-vct-titanium/otomatik-dusuk-km-emsalsiz-temizlikte-titanium-fokus/35135269","35135269",26 Kasım 2025,"Gaziemir","İzmir","1.465.000 TL","Ford","Focus","1.5 Ti-VCT Titanium","2023","48.000 km","Otomatik","Benzin","Sedan","Mavi","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-ecotsi-style/2022-seat-ibiza-1-0ecotsi-110-hp-style-10-200-km-de-masrafsiz/35124195","35124195",26 Kasım 2025,"Buca","İzmir","1.255.000 TL","Seat","Ibiza","1.0 EcoTSI Style","2022","10.200 km","Otomatik","Benzin","Hatchback/5","Kırmızı","1200 cm3' e kadar","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-alfa-romeo-giulietta-1-6-jtd-super-tct/dusuk-km-ates-kirmizi-alfa-romeo-giulietta-super-tct-full/35123727","35123727",26 Kasım 2025,"Gaziemir","İzmir","1.070.000 TL","Alfa Romeo","Giulietta","1.6 JTD Super TCT","2016","154.000 km","Otomatik","Dizel","Hatchback/5","Kırmızı","1598 cc","120 hp","Önden Çekiş","İkinci El","3,9 lt","60 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-6-tdi-style/2018-model-seat-leon-1-6-tdi-style-dsg/35099701","35099701",26 Kasım 2025,"Gaziemir","İzmir","1.090.000 TL","Seat","Leon","1.6 TDI Style","2018","216.160 km","Otomatik","Dizel","Station wagon","Beyaz","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-honda-jazz-1-4-fun/tunc-motors-honda-jazz-fun-tam-otomatik-cam-tavan-ekran/34706811","34706811",26 Kasım 2025,"Buca","İzmir","760.000 TL","Honda","Jazz","1.4 Fun","2012","180.000 km","Otomatik","LPG & Benzin","Hatchback/5","Füme","1201 - 1400 cm3","76 - 100 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-tofas-sahin-1-6/engin-otomotiv-den-masrafsiz-sahin/34687694","34687694",26 Kasım 2025,"Tire","İzmir","175.000 TL","Tofaş","Şahin","1.6","1992","89.000 km","Düz","LPG & Benzin","Sedan","Mavi","1581 cc","76 - 100 HP","Arkadan İtiş","İkinci El",,"52 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-5-tsi-business/dokay2-den-2022-passat-1-5-tsiact-business-dsg-150hp-degisensiz/34633073","34633073",26 Kasım 2025,"Gaziemir","İzmir","1.955.000 TL","Volkswagen","Passat","1.5 TSi Business","2022","77.474 km","Yarı Otomatik","Benzin","Sedan","Siyah","1498 cc","150 hp","Önden Çekiş","İkinci El","5,3 lt","66 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-1-6-tdi-bluemotion-highline/2017-highline-degisensiz-passat-160-km-hayalet-masaj/34630747","34630747",26 Kasım 2025,"Torbalı","İzmir","1.715.000 TL","Volkswagen","Passat","1.6 TDi BlueMotion Highline","2017","160.000 km","Yarı Otomatik","Dizel","Sedan","Gri","1598 cc","120 hp","Önden Çekiş","İkinci El","4 lt","66 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-zoe/dokay2-den-2022-zoe-intense-108hp-hatasiz/34630408","34630408",26 Kasım 2025,"Gaziemir","İzmir","1.145.000 TL","Renault","Zoe",,"2022","68.753 km","Otomatik","Elektrik","Hatchback/5","Mavi","-","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-symbol-1-5-dci-extreme/degisensiz-sembol-1-5-dizel-extreme/34630385","34630385",26 Kasım 2025,"Ödemiş","İzmir","435.000 TL","Renault","Symbol","1.5 dCi Extreme","2008","220.000 km","Düz","Dizel","Sedan","Beyaz","1461 cc","65 hp","Önden Çekiş","İkinci El","4,5 lt","50 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-blue-dci-touch/best-2-el-den-1-19-kredi-orani-ile-megane-sedan-1-5-bluedc2020/34630231","34630231",26 Kasım 2025,"Gaziemir","İzmir","1.099.900 TL","Renault","Megane","1.5 Blue DCI Touch","2020","135.000 km","Düz","Dizel","Sedan","Beyaz","1461 cc","115 hp","Önden Çekiş","İkinci El","4,2 lt","49 lt","Takasa Uygun","Galeriden"
